Group,ANGPT1,ANGPT2,ANKRD22,BCL6,C1QC,CA4,CALCA,CCL5,CD177,CKAP4,CXCL10,FAS,FLT1,HK3,HP,ICAM1,IL18R1,LAG3,PADI4,PF4,PGLYRP1,S100A12,SLC2A3,TNFAIP6,TNFRSF1B,TREM1
Condition,38.79471472,0.625034112,67.01880132,3598.617376,1.767458985,236.4042618,-5.354934924,8222.928116,7.684634112,465.7287834,69.49639371,19.48211168,-13.59005949,477.6629371,75.95509736,3.088373909,212.9591318,135.7431973,2373.635313,-5.226599594,739.136362,2470.145068,5231.263847,1801.394625,912.2315879,193.3890611
Condition,41.98742416,-2.610240558,46.9463201,3897.934207,7.946060711,355.1449494,8.285398782,10061.38173,-1.458548528,728.6483756,92.45011665,43.50735279,0.376173706,643.4153431,15.3401202,0.885104619,217.2738641,104.5912173,1424.371932,7.694846294,452.3260524,3359.897131,4895.365055,1764.773129,973.2836455,272.787571
Condition,53.55964772,0.438806904,30.64062599,3417.475957,-2.526275939,182.0734506,2.598472995,5300.208596,3.087851574,478.8523797,57.32730051,23.77537787,-6.357145888,405.3237549,27.83782112,6.970391269,217.1450652,99.71110924,2546.255967,2.892376548,284.8610336,1381.507623,4008.848787,372.5270655,716.0019199,79.93491036
Condition,43.12339025,4.780756041,19.98333188,2383.381965,3.71625198,112.9836341,-5.735851523,6569.007136,6.421756447,518.8240694,50.85658579,16.69682416,-2.813093604,405.0308994,18.57361046,-4.488463553,202.6900803,150.7533789,1785.756102,-3.623948629,145.6710828,1024.635153,3711.302518,285.2337838,825.5282684,124.3904716
Condition,30.21453289,7.505303046,29.48631228,1550.144627,-1.415253299,79.15422152,-18.80291766,2580.214511,-4.485306193,372.9271179,83.61337868,19.80063259,-6.52948203,340.436572,12.4756869,7.220592893,126.7008585,35.8145935,2221.647607,-1.804901218,127.7346644,1991.703575,3069.622175,133.5375199,716.7473419,104.3624725
Condition,40.56824162,10.20445919,43.98361289,3534.01864,1.118980102,172.5264147,2.128318883,6363.191376,9.533759898,559.2048221,48.14547766,35.14755157,3.246791168,372.9271179,54.93906437,-4.628811269,164.1180929,93.94196325,1826.837451,-9.280022335,388.1102327,2484.403966,4968.63214,765.2766846,790.4784925,191.4725183
Condition,27.9870736,4.472827411,26.57557381,2982.207292,4.255157259,156.6524079,-1.020972589,5314.212403,6.036418934,608.7564281,50.02986426,20.89147706,-1.177228376,468.6185255,36.03727878,-2.862862437,149.5931805,69.81375553,2265.654218,-6.69894665,321.5123595,1863.629779,4134.868184,491.4276051,955.720684,111.185015
Condition,78.72671665,12.06919645,41.51562284,5610.13324,-5.113380305,359.4209625,-4.114053096,6738.604326,14.20559635,737.1845407,50.92301533,29.47283787,-4.912063249,811.3757944,77.66998437,-9.244969442,274.4053468,82.24560772,2687.214474,-3.810428223,950.8729456,3059.35524,6403.909575,650.4486114,487.1255826,177.0681616
Condition,33.82342569,7.693934112,26.88818609,1460.171831,2.300443655,157.2754262,-2.218071777,4943.935981,-9.949990761,402.2768021,73.16081584,18.65732924,-3.207250964,298.6636153,21.34357178,-3.691099797,106.7672788,59.09549249,1736.547779,-3.590716954,258.5199361,1282.880213,2741.89246,237.4228286,614.6862903,82.33618589
Condition,21.80853442,1.280683756,59.55842518,1452.096285,1.098559036,80.55386619,-0.457435127,6853.490175,7.39420731,527.9814705,127.5933216,25.94771492,-11.61171533,556.9340281,56.02814893,4.656769848,178.8437148,216.2170472,3199.892309,-5.102261624,134.2216884,3417.475957,3397.968327,520.6287282,908.8796121,75.25426954
Condition,53.20489898,3.125503452,36.20663381,2445.782646,-4.309709645,267.7082871,-1.722508122,4348.831748,-6.463208528,834.779441,72.12407299,15.31361147,-10.30139259,729.0483805,44.63245863,-8.789498071,98.73999147,50.49317817,1542.59398,-5.272417462,500.8992171,1472.376703,3217.888495,689.3780594,431.7992178,90.13540975
Condition,32.46467249,1.149427208,43.14476264,3171.045277,1.223632995,93.81005147,-7.960850355,2580.214511,2.69075533,392.0920228,237.8671114,26.75321137,-5.812523604,352.2604219,83.86979655,-1.951684264,102.4803582,71.70152091,2380.096765,-3.526953198,168.0292614,2122.937521,3583.764946,495.565446,1002.72785,186.494129
Condition,63.52058985,5.140692386,54.75883645,4348.831748,3.167787716,261.8869397,-4.381691066,6547.818528,4.567449746,686.885946,34.76709787,29.28795127,-0.030416244,633.7387643,34.08829066,1.711144772,198.1321754,60.88228558,3872.048281,8.941696142,453.7862894,2310.542582,4681.873625,371.0213536,968.8289664,113.5326774
Condition,27.63770406,4.691572792,22.98227371,2188.035682,1.498243553,91.89497878,-5.212914924,4473.16558,-1.689899188,512.0417251,35.07757685,13.84322244,0.70830335,494.7488655,34.37755411,0.792295838,122.3989956,136.8486216,1428.239967,-1.947923858,198.7767334,2338.7482,2897.960096,403.8111278,869.2035957,78.68522761
Condition,46.18505046,3.746614213,28.83308264,2946.96374,5.242912183,118.137338,-5.224597157,4847.052735,2.923365076,630.1189221,59.60613096,24.40507208,-2.681740355,375.8413481,27.77430924,7.305599086,148.3660782,77.40522853,2196.345416,2.297637259,245.0332352,1681.233435,3583.764946,263.2156648,1060.1224,113.3711257
Condition,56.22350772,4.146108477,95.95266487,5370.807019,5.811155838,383.5098696,-10.70417046,2932.508915,-1.644510863,848.5948698,45.19203371,31.98475442,-7.020404162,576.6209532,117.1324706,-1.201923401,179.8747853,43.63391239,4190.782223,1.166014112,1036.740724,4727.139977,6674.520342,1147.194264,1291.423276,289.5103496
Condition,27.13123746,0.563725685,90.66040528,2338.7482,1.542203858,100.3862837,-10.4158931,4473.16558,-6.010598173,736.4362305,603.2537728,22.44795269,-4.931141827,532.4701363,333.6801791,-1.269971066,125.5239266,138.7510486,2703.664802,-1.984568426,716.388507,1742.254734,3211.94864,861.3654176,1003.389823,134.4468063
Condition,36.0995469,2.135510863,22.22890457,1604.554605,-7.862266497,65.32390173,-0.834495736,4871.668624,1.290211472,619.8000086,38.18777919,21.3028466,-3.675417614,486.5341748,12.42254203,11.12923624,240.4735741,53.38833411,1377.886124,-0.809327005,111.185015,2008.533394,2844.980452,105.8351494,976.4311112,91.9947797
Condition,44.96619503,5.350585888,224.7274386,4399.342827,27.85199533,503.902281,-3.571607817,5068.558595,-0.380269848,763.6368687,317.1019585,43.09192538,-11.29692822,962.5815803,132.2775471,-4.078330355,434.2146451,118.6627046,4591.549569,-2.560948325,641.8050049,3914.447668,7548.444225,2310.542582,1303.379982,155.5329015
Condition,46.35521929,4.054870761,30.58717279,2481.009748,6.959546701,64.92328254,3.934720812,6149.319022,-1.56773797,421.091649,114.7256398,12.7932665,-4.263656548,397.5892149,29.84484518,4.705050812,120.4853901,40.16686132,2061.553619,-2.479829746,159.4510264,1458.806785,3347.302858,869.7113487,895.4348258,149.4694486
Condition,40.77344944,-3.139536041,35.16440893,3235.344594,10.05134924,296.2910542,-1.178487513,3855.046953,9.469303452,606.4117873,61.07895503,35.79588274,1.205707614,533.1871536,62.51073228,2.652249746,185.6271076,53.60301533,2803.772283,-3.345644467,528.6881855,2502.778351,4153.679631,397.5892149,956.9911455,197.6607721
Condition,35.82347462,3.634394213,31.16637086,2477.32518,3.130612284,125.0622678,-6.010124162,3199.892309,0.117473046,485.6982731,29.70620944,18.61361543,-9.009588426,272.0176344,59.86106954,0.99475736,133.3618,57.31227462,1871.984801,-5.326895838,273.7771972,2039.549177,3359.897131,137.0389542,617.0760125,91.33592873
Condition,34.63171787,-0.668334721,56.64756964,1607.716599,7.258866193,97.21400447,-3.363385178,1633.790935,-0.939716853,380.7084679,676.7702554,25.42510173,-8.47304731,366.3359353,42.64719188,4.093047665,54.55139086,17.80997746,2449.207711,-0.306836447,180.8156652,2001.221145,2746.272328,785.116062,802.1363654,83.12939827
Condition,43.95029299,2.235710914,25.22727929,2854.475583,1.624979137,205.5725368,-1.01278736,6112.112275,-0.76441203,391.3583676,43.92797431,32.67265249,-10.16940904,299.6494079,32.04660701,2.233211574,157.0519636,91.51484629,2271.344538,-3.901904264,243.8092435,1411.502563,3703.420262,287.7863927,752.8411647,156.5636317
Condition,16.00737066,2.374481218,166.7001534,2595.395666,5.736316345,142.0925435,-3.287418579,5005.334199,3.86294132,690.4810979,218.6440098,29.15214518,-7.715531574,810.4732321,190.805724,-0.741672284,133.4394912,47.7388398,4258.619092,-0.670558274,582.8591655,1930.2502,4308.56514,1032.438679,330.9032377,60.78582223
Condition,39.96032893,9.12619335,12.17548173,2157.99223,-3.326853756,104.1288013,3.95950467,3477.961635,4.91353066,404.8747871,38.35050274,9.640950964,-4.502259898,359.4209625,43.53019025,-2.04276264,102.6572154,30.6683336,2039.549177,0.912843959,199.9499668,1542.59398,3534.01864,210.5044774,561.7535349,54.46446132
Condition,64.87118792,9.756332284,42.1503803,2079.285408,5.272866193,103.2824697,-3.608100711,4430.839096,1.292421117,342.6036324,139.0252004,17.36191888,-7.70352736,580.4011746,80.61737848,1.269184619,105.9519987,18.32273457,2655.042844,-0.877566193,187.1412512,1012.855734,4298.747158,385.9394923,745.6171111,64.41675147
Condition,60.22882487,4.392779086,31.33269056,2415.594552,1.255990761,87.64888934,0.970315127,3423.865611,-7.40507533,403.9645251,101.7440755,28.85917878,-1.814413401,401.513014,56.96083442,2.940100102,89.44282234,46.19739685,1910.493866,-2.149088934,246.9491519,1554.73982,3007.529181,370.0855263,639.6018863,77.00135269
Condition,42.05328914,9.47821401,55.87718863,2335.61163,1.926342132,153.6956731,-12.96371228,2927.532837,1.102139492,511.3651978,72.22191046,30.30142365,-8.85426802,410.4884465,66.42523513,1.211731218,114.5664621,33.43405381,2623.022874,1.910027208,315.6752374,2703.664802,3814.551927,447.6200955,1022.507187,130.7497321
Control,83.01774426,7.468651371,58.48354061,4000.361201,0.219659645,452.6815617,-0.747784112,4797.749196,21.10494497,679.5584255,34.04586416,47.95032487,10.23446396,674.4095797,32.3948666,-4.674862437,281.1825675,119.2697514,1723.713103,-6.144561218,425.1947974,1832.986603,6611.414538,836.2523743,683.0196812,147.6969663
Control,90.16179381,18.99861645,82.62955239,3982.959757,-7.190776548,347.4929479,-1.172158376,6423.912644,-4.249174315,830.8023923,65.71350701,30.98151817,-2.016553604,898.1894862,16.52913239,37.63552112,271.3266272,186.0533386,3665.163483,-4.566032487,675.0993963,1430.847926,6717.731333,573.4541615,457.4708886,169.8907977
Control,130.8999057,-1.072398071,87.93324274,4288.425033,6.142932995,507.2008174,-10.57024244,4670.227465,1.12432132,1029.592807,112.6352836,56.25305919,-4.37891868,849.56748,82.39904954,23.00060122,272.9723353,104.0992915,2946.96374,10.2735734,1009.390167,1876.223215,7234.878869,1068.280247,727.4662899,170.8703879
Control,152.5042035,6.164787107,53.87841259,3940.36097,-2.012981117,391.3583676,-8.870802335,5803.369362,33.96348995,894.3157799,34.61267005,51.73613726,-0.063162538,682.6892892,12.53232787,-1.174889949,232.1081648,102.1125922,2227.343852,-8.523989848,539.6424445,1325.673894,7601.559031,932.9962066,634.9711,340.6812661
Control,112.1578841,-2.300779086,100.9502376,4238.731474,-9.290606599,390.0263536,5.890378274,4762.178697,9.186273096,984.1364894,36.56713807,40.75281563,-3.722357563,778.5692482,22.24607452,35.65438173,329.516167,106.5241353,4181.662528,2.699987919,701.9106311,1436.166535,6487.066558,820.2675784,608.7564281,177.7224748
Control,53.44709198,3.329407005,38.22938893,4420.4452,-20.79894701,520.4074589,-8.209482335,4210.220899,0.015068426,824.0791866,19.84268985,37.12357898,-3.244864162,796.2720632,53.50399289,6.929845076,232.1081648,40.46267756,2136.322261,-3.631344975,515.4522968,931.8198366,7574.852797,803.9385027,724.7433066,199.827471
Control,92.45011665,2.199900508,53.69224701,4238.731474,-3.724942487,571.8320304,-0.467609645,9017.555359,11.76049716,650.4486114,154.5282384,41.83260599,-8.657424264,668.2233655,29.59833036,24.89581513,417.1929893,260.7295559,3199.892309,-12.82056975,817.9563267,1934.647935,6547.818528,622.5102505,816.0546784,369.4165955
Control,111.936882,-3.715332183,39.11283594,3477.961635,-1.870311269,312.4632043,-6.453301523,4052.654539,1.685941066,593.0671125,67.61781259,31.49673076,6.883569543,755.3012927,48.15758254,12.98475015,218.3057027,84.03239157,2662.909606,-9.801092081,285.0478326,1303.379982,5657.569403,663.5404259,732.5350224,223.5792854
Control,107.0682336,1.959352386,62.65983299,4907.469481,13.10912741,233.3152005,-7.048457056,4943.935981,0.540511218,619.5051912,97.18773066,65.49722173,7.090817665,814.6348412,5.537797107,9.686168934,238.6874153,86.32618345,1886.712385,-0.748541726,187.0880976,889.3827148,6187.289482,1667.316784,683.3601103,128.4904467
Control,73.36250447,9.603267919,59.60613096,2976.951549,-7.269812284,297.4655157,-10.11899421,3750.206169,-0.964439695,630.7338978,111.9985584,10.42244411,-7.599850863,665.1591213,58.13599909,27.52230396,284.3985839,134.1083416,2051.890757,-3.148110355,655.6814234,1437.465774,4919.95048,503.262293,821.2164347,180.8156652
Control,84.42693492,-7.8772,50.08401157,3498.28381,-0.346358782,450.1406099,3.335109848,5547.63005,7.071699188,718.2700691,128.2008953,41.0872802,4.329078376,601.2554648,14.07662315,-2.119528832,182.4426384,68.7640465,2128.281037,-8.737195635,189.6597369,719.3880127,5203.392758,526.8348039,641.1873445,134.862211
Control,125.0622678,-1.092324569,27.36879888,3613.589929,2.158616954,467.6530625,-12.6692602,6761.244974,7.615276954,620.1124843,50.92301533,55.53429563,-0.303619188,460.277767,1.919051066,5.16155269,312.1566979,176.9149042,1480.602768,-4.866769036,229.6996778,1098.330576,5689.084826,668.2233655,835.7637593,349.0843534
Control,128.2395644,3.169544467,80.13107228,3340.925317,2.997118071,236.7779006,-9.095524873,7439.621599,-1.985700203,534.8502079,123.3724945,23.02590203,-3.250148223,468.2343709,22.3713602,7.084911777,291.4194675,173.9961609,1738.478234,5.329827716,337.4518224,1023.961487,4859.936657,914.5181546,753.6794395,119.9714709
Control,89.32185127,5.100228528,16.78192386,4172.321573,-5.265138629,228.0092133,-4.830858985,7414.977184,1.336916954,783.3753653,24.00189543,11.98606492,0.941164061,628.8667593,3.61109198,39.56149381,243.6598958,70.15674497,1496.161322,-0.691061218,183.703755,856.6605197,4538.843536,394.0226939,483.4677007,85.59973239
Control,117.6392661,3.696489036,49.73254071,3069.622175,3.740362843,246.9491519,0.259964975,6992.457489,-0.167437766,472.8108056,170.1876355,40.01135198,-1.97668264,635.275466,4.173091878,21.46095665,203.4111681,101.9448075,1712.851994,-3.758107208,155.852665,648.2412515,5121.47926,1285.087093,620.1124843,108.9872918
Control,109.0196229,2.727084467,64.12712904,3340.925317,-1.877080761,193.223871,-15.24193584,4219.882983,-2.456137208,450.3343773,271.0500911,46.59700081,-1.089295025,506.9824206,23.10045198,3.229061421,308.8958566,136.0792296,1720.090511,-10.4262001,241.0706807,986.0299303,4505.99578,615.291011,806.2814714,161.414156
Control,143.0895314,-4.18779736,33.50195563,2720.425567,2.22175533,300.7748231,4.678306396,6094.517553,27.2421667,523.5991818,76.08333645,38.88998853,-7.443762234,579.8523358,0.236967411,28.68147086,270.964758,151.3500062,2422.451503,3.639142741,324.0768128,1054.166534,5272.695814,867.6278463,683.0196812,293.4549398
Control,139.182318,3.539069848,94.42083503,3758.496373,-5.848302538,271.7589991,-1.031230812,5854.158568,0.688304975,524.9630626,88.34361848,11.06038284,-5.148219188,565.8325374,7.644241726,40.95944792,190.5818234,75.00584518,3359.897131,9.584533503,166.3240927,1725.496774,5820.61092,547.4383573,481.4624463,196.67276
Control,122.9198297,4.893926193,44.91797117,2332.427346,-0.160137259,232.4652061,-12.76564051,12536.47882,0.918489239,553.6911054,131.8338018,33.59032893,-4.909850051,613.7834499,3.529891269,8.796072893,248.2591157,132.2775471,1345.354652,-6.228074924,77.4685334,638.6619836,4704.7678,1261.920782,459.3107592,89.61445157
Control,69.73803452,0.372734619,23.4624997,4172.321573,-8.913386497,522.2216565,-5.322542944,4847.052735,-4.014851777,687.9495888,27.08314538,45.8328997,-9.481552792,480.6513874,8.881839695,7.699475127,369.4165955,75.91303117,3048.810211,-0.963442944,419.4780253,1229.655246,5989.479994,919.6993861,1028.144068,237.2820257
Control,75.45922477,-1.993948426,40.91692051,3064.613228,-0.739699036,175.2416544,-7.649005787,8482.759725,7.552163655,328.7137892,35.90241695,31.0579599,-2.735228731,504.3437089,25.66152964,2.606589442,234.3777253,219.8388395,1337.137239,-3.805645178,327.5730607,818.8584575,4681.873625,386.9576397,472.2443804,191.419321
Control,57.51499096,5.304840609,41.56766914,3397.968327,7.431228934,271.0500911,-2.322165381,6323.994602,6.446325584,733.7071061,48.70719147,42.6032664,-4.037540305,702.2727828,25.00537239,9.39232934,230.6947441,91.89497878,2141.932082,-4.729517259,172.0356026,1081.849312,5854.158568,1170.381634,683.0196812,249.5076271
Control,75.72634904,2.330103756,49.00269888,2937.107076,21.71298162,228.5623286,11.41105949,8126.963338,3.457716853,559.9520089,149.3061935,37.53189239,2.588475939,540.6047951,14.22913279,31.49673076,351.4834915,352.7500164,1426.847786,-4.649278071,318.1845852,1025.333009,5626.118057,1366.932534,493.4877386,115.0839888
Control,112.9216326,8.173804264,56.23796477,3956.676265,1.300963046,538.1989919,-9.793384264,8253.368902,-0.78470934,758.2378327,31.19489249,43.09192538,1.876394518,661.5732774,90.50571269,-5.041192893,254.1678118,128.0197051,3484.944261,-5.484045431,1001.346012,2037.125424,6206.795796,635.8969832,499.3901802,278.896851
Condition,56.23796477,0.759119086,25.12552985,3940.36097,-11.1827803,524.2902828,-8.779861117,4859.936657,5.683667716,741.9446657,100.2457808,43.88126822,8.963931269,748.4102713,59.66917685,22.26376193,169.6987157,161.5062126,3118.631105,-1.083592792,587.7968379,1855.357228,5854.158568,428.0608499,1108.042424,172.7687519
Condition,155.575124,-4.872280711,55.69846376,3880.678325,-6.766095635,470.1369747,-6.162217766,7414.977184,3.493004467,1148.051315,59.36586569,58.18232883,-4.941044365,746.391911,7.018634822,28.43025655,469.5630251,109.0812916,4379.562307,2.541084365,684.0619087,1438.747891,7548.444225,900.4507954,580.9395897,254.7226968
Condition,115.8362689,-1.606799086,93.34509919,5257.565351,-10.15590569,352.0013431,-10.98648467,4219.882983,3.987573604,1155.958614,64.99341046,44.88425726,-0.086487716,993.9674798,93.57429665,24.6263402,321.5123595,19.81670426,3334.329311,0.378744467,533.9078793,2868.880558,7466.037855,816.0546784,741.1521862,263.3829462
